group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
copulagan + instancehardness,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4743,large
adasyn + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0795,negligible
adasyn + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0326,negligible
copulagan + clustercentroid,copulagan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4604,medium
ctgan + condensednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0852,negligible
copulagan + clustercentroid,copulagan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0571,negligible
adasyn + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2377,small
copulagan + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3632,medium
copulagan + instancehardness,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2939,small
copulagan + random,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0779,negligible
copulagan + nearmiss,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4207,medium
copulagan + nearmiss,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4466,medium
copulagan + nearmiss,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6022,large
copulagan + nearmiss,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0785,negligible
copulagan + nearmiss,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4712,medium
copulagan + nearmiss,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6022,large
copulagan + nearmiss,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0447,negligible
copulagan + nearmiss,fastml + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5867,large
copulagan + nearmiss,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4089,medium
copulagan + nearmiss,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3333,medium
copulagan + nearmiss,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3524,medium
copulagan + nearmiss,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6381,large
copulagan + nearmiss,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0756,negligible
copulagan + nearmiss,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6724,large
copulagan + nearmiss,ctgan + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.8019,large
copulagan + nearmiss,gaussiancopula + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5667,large
copulagan + nearmiss,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0647,negligible
copulagan + nearmiss,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6489,large
copulagan + nearmiss,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4939,large
copulagan + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
copulagan + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.9704,large
copulagan + nearmiss,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4568,medium
copulagan + nearmiss,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5606,large
copulagan + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6576,large
copulagan + nearmiss,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5219,large
copulagan + nearmiss,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5843,large
copulagan + nearmiss,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0057,negligible
copulagan + nearmiss,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1148,negligible
copulagan + nearmiss,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6156,large
copulagan + nearmiss,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0746,negligible
copulagan + nearmiss,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5437,large
copulagan + nearmiss,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4104,medium
copulagan + nearmiss,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5133,large
copulagan + nearmiss,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6152,large
copulagan + nearmiss,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0956,negligible
copulagan + nearmiss,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5394,large
copulagan + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0758,negligible
copulagan + nearmiss,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1524,small
copulagan + nearmiss,copulagan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6857,large
copulagan + instancehardness,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4227,medium
copulagan + instancehardness,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5183,large
copulagan + instancehardness,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.221,small
copulagan + instancehardness,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3818,medium
copulagan + instancehardness,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3938,medium
copulagan + instancehardness,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.024,negligible
copulagan + instancehardness,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3152,small
copulagan + instancehardness,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3653,medium
copulagan + instancehardness,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.497,large
copulagan + instancehardness,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1698,small
copulagan + instancehardness,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3838,medium
copulagan + instancehardness,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3462,medium
copulagan + instancehardness,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0094,negligible
copulagan + instancehardness,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2863,small
copulagan + instancehardness,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7012,large
copulagan + instancehardness,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3092,small
copulagan + instancehardness,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.036,negligible
copulagan + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3567,medium
copulagan + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4253,medium
copulagan + instancehardness,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2759,small
copulagan + instancehardness,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3997,medium
copulagan + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3344,medium
copulagan + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1386,negligible
copulagan + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2323,small
copulagan + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1078,negligible
copulagan + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0844,negligible
copulagan + nearmiss,copulagan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.299,small
copulagan + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3304,medium
copulagan + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
copulagan + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7873,large
copulagan + instancehardness,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4444,medium
copulagan + instancehardness,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7403,large
copulagan + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4095,medium
copulagan + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5104,large
copulagan + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2241,small
copulagan + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1299,negligible
adasyn + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2418,small
copulagan + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4529,medium
copulagan + nearmiss,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0644,negligible
copulagan + random,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4091,medium
copulagan + random,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3543,medium
copulagan + random,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0294,negligible
copulagan + random,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3324,medium
copulagan + random,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5314,large
copulagan + random,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0163,negligible
copulagan + random,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7371,large
copulagan + random,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.261,small
copulagan + random,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2539,small
copulagan + clustercentroid,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6238,large
copulagan + random,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2898,small
copulagan + random,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3176,small
copulagan + clustercentroid,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.476,large
copulagan + clustercentroid,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1137,negligible
copulagan + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0264,negligible
copulagan + random,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1244,negligible
copulagan + random,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.513,large
copulagan + random,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4067,medium
copulagan + random,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3489,medium
copulagan + random,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
copulagan + random,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7079,large
copulagan + random,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4603,medium
copulagan + random,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6688,large
copulagan + random,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5091,large
copulagan + random,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1924,small
copulagan + random,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4403,medium
copulagan + onesidedselection,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0382,negligible
copulagan + random,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3476,medium
copulagan + random,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3435,medium
copulagan + random,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.451,medium
copulagan + random,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5238,large
copulagan + random,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1679,small
copulagan + random,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4084,medium
copulagan + random,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3857,medium
copulagan + random,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0431,negligible
copulagan + random,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.053,negligible
copulagan + nearmiss,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6904,large
copulagan + onesidedselection,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.578,large
copulagan + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1396,negligible
copulagan + instancehardness,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4057,medium
copulagan + onesidedselection,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5935,large
copulagan + onesidedselection,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8661,large
copulagan + onesidedselection,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1094,negligible
copulagan + onesidedselection,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6343,large
copulagan + onesidedselection,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.92,large
copulagan + onesidedselection,ctgan + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4906,large
copulagan + onesidedselection,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7518,large
copulagan + onesidedselection,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.8,large
copulagan + onesidedselection,copulagan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.76,large
copulagan + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3739,medium
copulagan + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4984,large
copulagan + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.227,small
copulagan + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.33,medium
copulagan + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5284,large
copulagan + onesidedselection,fastml + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5187,large
copulagan + onesidedselection,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1457,negligible
copulagan + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
copulagan + onesidedselection,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.13,negligible
copulagan + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.9873,large
copulagan + onesidedselection,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2208,small
copulagan + clustercentroid,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5559,large
copulagan + clustercentroid,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0559,negligible
copulagan + clustercentroid,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5952,large
copulagan + onesidedselection,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.049,negligible
copulagan + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5169,large
copulagan + clustercentroid,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3963,medium
copulagan + onesidedselection,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2088,small
copulagan + clustercentroid,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1384,negligible
copulagan + onesidedselection,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1656,small
copulagan + onesidedselection,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1754,small
copulagan + onesidedselection,gaussiancopula + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4702,medium
copulagan + clustercentroid,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6364,large
copulagan + clustercentroid,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4497,medium
copulagan + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.9683,large
copulagan + onesidedselection,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.42,medium
fastml + nearmiss,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0022,negligible
ctgan + instancehardness,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.579,large
ctgan + instancehardness,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3167,small
adasyn + random,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4689,medium
fastml + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0383,negligible
fastml + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0759,negligible
adasyn + random,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5765,large
fastml + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0206,negligible
fastml + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3388,medium
fastml + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1693,small
fastml + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7069,large
fastml + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2093,small
fastml + clustercentroid,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0435,negligible
adasyn + random,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5252,large
fastml + clustercentroid,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2934,small
fastml + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1492,small
fastml + clustercentroid,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1068,negligible
fastml + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0867,negligible
fastml + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0826,negligible
fastml + clustercentroid,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0431,negligible
fastml + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1233,negligible
adasyn + random,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6134,large
adasyn + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6538,large
adasyn + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7981,large
adasyn + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2124,small
adasyn + onesidedselection,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3347,medium
fastml + condensednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0224,negligible
adasyn + onesidedselection,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0671,negligible
adasyn + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5385,large
adasyn + onesidedselection,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4615,medium
adasyn + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0685,negligible
adasyn + random,adasyn + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0629,negligible
fastml + condensednn,gaussiancopula + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0002,negligible
adasyn + random,copulagan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5899,large
adasyn + random,copulagan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5143,large
adasyn + random,copulagan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6039,large
adasyn + random,copulagan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5303,large
adasyn + random,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5899,large
adasyn + random,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0969,negligible
fastml + clustercentroid,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0046,negligible
fastml + clustercentroid,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1348,negligible
ctgan + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0,negligible
ctgan + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,1.0,large
ctgan + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.9683,large
ctgan + tomeklinks,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4974,large
ctgan + tomeklinks,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3961,medium
adasyn + random,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0979,negligible
adasyn + random,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.281,small
ctgan + tomeklinks,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.047,negligible
ctgan + tomeklinks,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7057,large
ctgan + tomeklinks,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1093,negligible
ctgan + tomeklinks,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4771,large
adasyn + random,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2015,small
adasyn + random,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0197,negligible
ctgan + tomeklinks,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.001,negligible
ctgan + tomeklinks,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.699,large
adasyn + random,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0341,negligible
adasyn + random,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0309,negligible
ctgan + tomeklinks,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6571,large
ctgan + tomeklinks,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0454,negligible
fastml + clustercentroid,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1281,negligible
adasyn + random,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.306,small
fastml + clustercentroid,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0696,negligible
fastml + clustercentroid,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.049,negligible
adasyn + random,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2103,small
fastml + clustercentroid,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0014,negligible
fastml + clustercentroid,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1249,negligible
adasyn + onesidedselection,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.334,medium
fastml + clustercentroid,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1281,negligible
fastml + clustercentroid,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0677,negligible
fastml + clustercentroid,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0528,negligible
adasyn + random,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.342,medium
copulagan + condensednn,copulagan + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6531,large
ctgan + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1432,negligible
ctgan + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4343,medium
ctgan + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6603,large
